transaction_id,customer_name,email,age,country,product_category,unit_price,quantity,transaction_date,payment_method
ORD100772,Mr. John Phillips,bradleyanna@patel-dickson.com,68.0,Nigeria,Electronics,"1,500",5,2024-03-13,Cash
ORD100773,Dominic Nelson,andrewfarrell@yahoo.com,,nigeria,electronics,500,5,,Card
ORD100774,Timothy Knight,russell85@gmail.com,63.0,Ghana,Electronics,499.99,4,2024-04-02,Transfer
ORD100775,Craig Rogers,karenlewis@gmail.com,42.0,Ghana,Groceries,500,4,2026-02-06,Transfer
ORD100776,Melissa Evans,heather03@yahoo.com,19.0,Ghana,Electronics,2500,2,2025-05-13,
ORD100777,James Johnson,davidgross@logan.com,63.0,Nigeria,Groceries,,1,2024-08-21,Card
ORD100778,Michael Nunez,yvettestone@yahoo.com,21.0,Ghana,Electronics,1200,,2024-02-28,Cash
ORD100779,Sylvia Olson,tina11@mcintosh.com,64.0,Nigeria,Home,"1,500",,2025-03-05,Cash
ORD100780,Xavier Ryan,aaronparker@ramirez.com,25.0,nigeria,Groceries,1200,1,2025-09-16,Cash
ORD100781,Cory Davis,gconway@gmail.com,35.0,United Kingdom,Fashion,2500,1,2025-07-18,Transfer
ORD100782,Kendra Carey,michaelgarrison@keller.com,56.0,Nigeria,Fashion,500,5,,Card
ORD100783,Holly Dennis,dbuck@hotmail.com,,nigeria,Fashion,"1,500",2,2025-08-11,Card
ORD100784,Evelyn Brown,uwilliams@noble.com,55.0,United Kingdom,Electronics,"1,500",4,2025-08-29,Cash
ORD100785,Dakota Rhodes,dyork@hotmail.com,54.0,Ghana,Groceries,"1,500",3,2025-09-30,card
ORD100786,Danny Davis,qjohnson@gmail.com,20.0,United States,electronics,2500,1,2024-07-10,Card
ORD100787,Alejandro Kent,bmooney@yahoo.com,,USA,Fashion,,4,2024-11-09,Transfer
ORD100788,Dorothy Nichols,william04@jenkins.com,53.0,Nigeria,Electronics,500,1,2024-11-18,
ORD100789,Francis Farrell,ahall@stewart-carney.org,58.0,Nigeria,Home,499.99,1,2025-11-02,Transfer
ORD100790,Jeremy Rice Jr.,michael67@hotmail.com,66.0,Nigeria,Fashion,"1,500",1,2025-02-20,Cash
ORD100791,Carolyn Mcclure,aprilwells@hotmail.com,22.0,USA,electronics,2500,1,2024-07-10,card
ORD100792,Jessica Brown,jacob39@gmail.com,27.0,Ghana,Electronics,500,2,2025-05-16,Card
ORD100793,Karen Marshall,,33.0,nigeria,Electronics,499.99,2,2025-02-07,
ORD100794,Vicki Duke,jasmine90@porter.com,40.0,Ghana,Groceries,2500,1,2025-05-14,card
ORD100795,Billy Chan,jennifer39@yahoo.com,62.0,nigeria,Electronics,"1,500",,2025-06-08,Card
ORD100796,Michael Robbins,andreaross@yahoo.com,60.0,United States,electronics,,2,2025-01-10,Transfer
ORD100797,Arthur Baker,ofitzpatrick@hotmail.com,38.0,United States,Fashion,500,4,,Card
ORD100798,Julie Bailey,jessica73@yahoo.com,69.0,United States,electronics,499.99,1,2024-08-26,Card
ORD100799,Leslie Pope,clarkjames@lewis.com,65.0,United States,Fashion,"1,500",1,2025-03-13,Cash
ORD100800,Teresa Ward,crosstimothy@hotmail.com,67.0,United States,Home,499.99,1,2025-03-28,Cash
ORD100801,Steven Mitchell,,33.0,Ghana,electronics,500,2,2025-08-18,Transfer
ORD100802,Zachary Thompson,elliottjanice@gmail.com,69.0,Nigeria,electronics,499.99,2,2024-05-09,Card
ORD100803,Mindy Pope,cookkelly@ho.net,60.0,Nigeria,electronics,500,3,2024-06-25,Transfer
ORD100804,Hannah Gonzalez,ashlee57@bryan-haynes.com,41.0,United Kingdom,Electronics,"1,500",2,2026-02-02,card
ORD100805,Marilyn Harrison,,63.0,nigeria,Electronics,499.99,,2025-10-19,Card
ORD100806,William Simpson,lryan@pierce.net,39.0,nigeria,Electronics,500,,2024-12-20,Cash
ORD100807,April Webb,markbond@hotmail.com,18.0,United Kingdom,Fashion,2500,3,2024-09-06,Cash
ORD100808,Richard Jordan,hawkinskimberly@davis.biz,35.0,USA,Home,499.99,-1,2024-03-07,card
ORD100809,Jennifer Murray,smiles@gmail.com,32.0,United States,Groceries,2500,3,2026-01-04,Card
ORD100810,Kathleen Hudson,,45.0,United Kingdom,Electronics,2500,4,2025-08-30,
ORD100811,Michael Martin,brittanyowens@swanson-stephens.com,35.0,USA,Home,500,2,2025-09-09,Cash
ORD100812,Nicholas Hebert,nicholerodriguez@hale.info,41.0,United Kingdom,Home,2500,-1,,Card
ORD100813,Natalie King,fodom@russell.biz,28.0,Nigeria,Fashion,2500,1,2025-11-06,Card
ORD100814,Michelle Navarro,leemichelle@suarez.com,46.0,United Kingdom,electronics,500,3,2025-08-05,card
ORD100815,Chase Chandler,,19.0,Ghana,Groceries,500,1,2024-03-24,Card
ORD100816,Antonio Foster,langheather@jackson.net,51.0,Turkey,Home,499.99,,2025-02-26,Cash
ORD100817,Leah Miller,amberjones@miller.com,62.0,United States,Electronics,2500,-1,2025-01-06,Card
ORD100818,Stacy Adkins,levi48@yahoo.com,41.0,USA,Groceries,1200,2,2026-01-19,Transfer
ORD100819,Ashley Shea,qcoleman@yahoo.com,35.0,Turkey,Electronics,500,1,2024-09-11,Transfer
ORD100820,Vincent Rice,qali@hotmail.com,47.0,United Kingdom,Electronics,1200,2,2025-03-22,
ORD100821,Donna Dixon,holtjulie@singh.info,51.0,Nigeria,Fashion,499.99,,2024-05-15,Card
ORD100822,Jonathan Lucas,sperez@stephens-frost.com,30.0,USA,electronics,1200,2,2024-09-02,Transfer
ORD100823,Javier Clark,clifford67@zhang-miles.com,53.0,Nigeria,Groceries,,1,2026-01-16,Card
ORD100824,Benjamin Dennis,ywoods@green.com,,Turkey,electronics,500,1,2024-07-15,Transfer
ORD100825,Benjamin Greene,susanphillips@rush.com,,nigeria,Groceries,500,1,2024-05-12,card
ORD100826,Luis Shepherd,smithbrenda@davis-luna.com,18.0,Nigeria,Groceries,2500,1,2024-12-07,Cash
ORD100827,Katelyn Brown,brian52@turner-miller.biz,57.0,Nigeria,Fashion,,2,2025-06-03,card
ORD100828,Cassandra Castillo,uramirez@gates.com,33.0,Nigeria,electronics,,3,2025-03-28,Card
ORD100829,Diana Coleman,michael37@mcclure.biz,48.0,Nigeria,Home,1200,1,2024-02-19,card
ORD100830,Denise Hoffman,sara31@miller-chavez.info,24.0,Nigeria,Fashion,500,2,2024-03-04,Card
ORD100831,Patricia Vaughn,katrina12@hotmail.com,58.0,Nigeria,Home,1200,2,2025-01-05,Cash
ORD100832,Shari Jenkins,,62.0,USA,Groceries,500,1,2025-09-12,Transfer
ORD100833,Ronnie Walls,marc61@hotmail.com,30.0,Nigeria,Fashion,,5,2025-02-14,Card
ORD100834,Elizabeth Villegas,odonnelljesus@yahoo.com,,Ghana,Groceries,,3,2024-04-21,
ORD100835,Laura Nash,qwoodward@davenport.org,66.0,Nigeria,Fashion,499.99,2,2025-12-24,Cash
ORD100836,Rebecca Greene,ldelacruz@harper-sanders.org,48.0,Turkey,Groceries,"1,500",2,2025-01-23,
ORD100837,Carlos Campbell,woodmelissa@hotmail.com,31.0,Nigeria,Fashion,499.99,1,2025-11-29,card
ORD100838,Ashley Mcgee,ccunningham@yahoo.com,35.0,United States,Groceries,499.99,3,2024-06-16,Cash
ORD100839,Brian Arnold,stewartjames@curry.biz,26.0,United States,Groceries,,1,2025-09-06,Transfer
ORD100840,Teresa Franco,butlerjasmine@reid-marquez.com,39.0,Ghana,Home,499.99,3,2024-07-30,Card
ORD100841,Rebecca Cabrera,david55@mann.com,58.0,Ghana,Home,2500,1,2025-05-16,Transfer
ORD100842,Michael Griffin,elizabethsalas@johnson-hughes.org,68.0,nigeria,Fashion,1200,2,2024-09-30,Cash
ORD100843,Johnny Martinez,,50.0,United Kingdom,Groceries,499.99,3,2025-11-10,Transfer
ORD100844,Melissa Rodriguez,korr@gomez.com,,USA,Groceries,,2,2025-03-03,Cash
ORD100845,Christopher Sullivan,rodriguezelizabeth@hotmail.com,39.0,Nigeria,Electronics,500,5,2025-10-10,Transfer
ORD100846,Brenda Patton,sarahturner@blackburn.biz,65.0,Nigeria,Fashion,,2,2025-03-01,card
ORD100847,Joseph Robles,,24.0,Nigeria,Fashion,500,,2026-01-18,Cash
ORD100848,Aaron Davis,,40.0,nigeria,Groceries,2500,2,2025-10-26,Cash
ORD100849,Jason Simmons,brownamber@yahoo.com,66.0,United Kingdom,Fashion,"1,500",4,2024-10-22,Card
ORD100850,Michael Rogers,uherrera@clark.com,57.0,Ghana,Fashion,,1,2024-12-20,card
ORD100851,Teresa Williams,chadsmith@yahoo.com,29.0,United States,Home,500,2,2024-07-19,Card
ORD100852,April Campbell,grahamsusan@walter-may.com,56.0,Ghana,Electronics,1200,2,2024-09-11,Transfer
ORD100853,Johnny Ortiz,lisaadkins@murphy-flores.com,52.0,Nigeria,Groceries,1200,2,2026-01-25,Card
ORD100854,Jeffrey Vazquez,gregghendricks@bush.com,63.0,United Kingdom,electronics,500,2,,Transfer
ORD100855,Brooke Lopez,jonathan99@gmail.com,,United States,Electronics,"1,500",1,2024-11-23,card
ORD100856,Brandon Hernandez,torreslisa@knight-zuniga.com,48.0,Turkey,Home,1200,4,2024-12-07,card
ORD100857,Brent Clay,tammywerner@stevenson.com,58.0,United States,Groceries,499.99,1,2025-09-28,Cash
ORD100858,Kenneth Martinez,foxmichael@rogers.com,31.0,nigeria,Fashion,500,,2024-08-27,Card
ORD100859,Debra Paul,nroberson@bush.com,51.0,USA,Groceries,500,2,2024-08-17,Transfer
ORD100860,Mike White,charles15@yahoo.com,48.0,nigeria,Home,"1,500",1,2024-05-18,card
ORD100861,Amanda Hill,matthew24@gonzales-manning.info,62.0,United States,Groceries,"1,500",2,2025-10-11,Card
ORD100862,Paul Patterson,leblancjustin@stafford.com,18.0,USA,Home,"1,500",3,2025-07-21,Card
ORD100863,Alfred Salazar,daniel32@moon.com,56.0,United States,Electronics,"1,500",1,2024-03-22,Cash
ORD100864,Mark Monroe,bianca86@davis.com,65.0,United Kingdom,Electronics,1200,,2024-08-19,Transfer
ORD100865,Karen Alvarez,davisbrianna@yahoo.com,57.0,Nigeria,electronics,,5,2025-09-30,Cash
ORD100866,Anthony Brown,vaughnkimberly@fitzgerald.com,30.0,USA,Home,1200,4,2025-08-18,Cash
ORD100867,Brittany Salas,sherry19@yahoo.com,62.0,United Kingdom,Fashion,1200,2,2025-06-29,Transfer
ORD100868,Wanda Scott,jhanson@yahoo.com,68.0,Turkey,Fashion,1200,2,2024-06-03,Cash
ORD100869,Jeff Steele,nvance@mason.info,69.0,Nigeria,Electronics,499.99,1,2025-03-21,
ORD100870,Bryan Smith,tonya50@yahoo.com,38.0,Nigeria,Groceries,2500,,2025-10-03,Transfer
ORD100871,Christopher Alvarado,whitney39@hotmail.com,23.0,Nigeria,electronics,1200,1,2025-09-01,Cash
ORD100872,Jessica Beasley,donaldwest@newton.com,25.0,Turkey,Fashion,1200,2,2024-08-20,card
ORD100873,Adam Barr,juarezpeter@hotmail.com,34.0,nigeria,Fashion,1200,2,2025-06-24,Cash
ORD100874,David Perez,gina86@yahoo.com,19.0,United Kingdom,Groceries,500,,2025-05-13,Cash
ORD100875,Jesse Bruce,awalker@green-mitchell.info,18.0,United Kingdom,Groceries,"1,500",3,2024-10-05,card
ORD100876,Corey Williams,daniel28@gmail.com,69.0,nigeria,Home,2500,1,2024-04-22,Transfer
ORD100877,Nicholas Sexton,sarahjuarez@smith.com,45.0,USA,Fashion,,2,2025-05-30,Transfer
ORD100878,Jo Hernandez,cannonmichael@schmidt-turner.com,56.0,United States,Groceries,1200,5,2024-07-22,Card
ORD100879,Lauren Coleman,walter42@blake.com,36.0,United States,Groceries,500,4,2025-01-02,Transfer
ORD100880,Michelle Edwards,davidmccarthy@hotmail.com,59.0,Nigeria,Home,2500,1,2025-07-26,
ORD100881,Justin Hammond,anna55@gmail.com,53.0,United States,Electronics,"1,500",3,2025-05-13,Card
ORD100882,Ronald Graham,amybrown@kirby-bell.com,39.0,Ghana,Electronics,500,3,,card
ORD100883,Jeffrey Gordon,tinahatfield@gmail.com,66.0,Nigeria,Home,"1,500",2,2025-01-29,Transfer
ORD100884,Alexa Kaiser,tom27@yahoo.com,37.0,Nigeria,Fashion,2500,,2025-11-30,Cash
ORD100885,Andrew Lopez,jasminejacobson@hotmail.com,28.0,Nigeria,Electronics,1200,4,2024-12-10,Transfer
ORD100886,Jenny Russell,matthewmartin@yahoo.com,62.0,United States,Home,,5,2024-11-12,Card
ORD100887,Erika Singh,sandracombs@moore-williams.com,51.0,United Kingdom,Groceries,1200,,2025-08-19,Cash
ORD100888,Mary Bowman,ynelson@brown.com,29.0,Ghana,Electronics,500,4,2024-04-04,Card
ORD100889,Lisa Obrien,lorraine25@jennings.org,24.0,nigeria,Home,"1,500",2,,Card
ORD100890,Matthew Allison,ashley42@pierce.com,26.0,United Kingdom,Fashion,"1,500",,2026-02-09,Transfer
ORD100891,Jennifer Maldonado,ltaylor@gibson.com,23.0,United Kingdom,Fashion,1200,4,2024-03-18,Cash
ORD100892,Elizabeth Thornton,deanrenee@thomas-thompson.com,26.0,Turkey,Electronics,499.99,5,2025-08-26,Card
ORD100893,Brian Kelley,phillipsbrenda@jones-wilson.com,63.0,Ghana,Groceries,2500,3,2025-12-01,Card
ORD100894,Julia Kelly,hodgesjanet@simon-valencia.com,24.0,USA,Groceries,,1,2024-05-24,Cash
ORD100895,Douglas Smith,shari61@yahoo.com,25.0,Nigeria,Fashion,1200,3,2025-12-26,card
ORD100896,Haley White,burtonthomas@yahoo.com,52.0,Nigeria,electronics,1200,1,2024-08-07,Transfer
ORD100897,Christie Turner,cowens@hotmail.com,,United Kingdom,Groceries,500,,2024-03-30,Transfer
ORD100898,Michael Gross,phillip61@hotmail.com,,nigeria,Groceries,"1,500",2,2024-05-09,
ORD100899,Matthew Galloway,sking@yahoo.com,,Ghana,Fashion,"1,500",1,2024-04-09,card
ORD100900,Daniel Johnson,tcarter@carpenter.com,63.0,United Kingdom,Fashion,1200,1,2025-12-25,Cash
ORD100901,Christopher Wu,,63.0,nigeria,Electronics,,1,2025-05-21,card
ORD100902,Isabella Mccann,richardslatoya@yahoo.com,59.0,United States,Home,500,1,2026-02-13,Cash
ORD100903,Mary Garcia,jamiemiranda@hotmail.com,27.0,United States,electronics,1200,1,2024-07-11,
ORD100904,Robert Barnes,mwells@pineda.com,22.0,USA,Electronics,"1,500",1,2024-03-14,Card
ORD100905,William Richardson,patriciaespinoza@valencia.com,48.0,nigeria,Groceries,500,3,2025-11-19,card
ORD100906,Danielle Carter,christinamontes@brown.com,59.0,Ghana,Home,499.99,1,2025-05-13,Card
ORD100907,Rebecca Bryant,stevenhall@reid.com,,Nigeria,Home,499.99,4,,Card
ORD100908,Jacob Thompson,aaron94@white-hart.com,,United States,Groceries,1200,1,2025-04-17,Cash
ORD100909,Amber Turner,johnsonbrittany@gmail.com,35.0,United States,Fashion,500,,2025-01-23,Cash
ORD100910,Lisa Robinson,jessica99@hotmail.com,60.0,nigeria,Groceries,,2,2024-06-03,Cash
ORD100911,Deborah Young,nathanielcarter@douglas.com,24.0,Nigeria,Home,499.99,1,2024-06-28,Cash
ORD100912,William Allen,timothyclarke@hotmail.com,,United States,Fashion,"1,500",3,2024-04-16,Cash
ORD100913,Emily Butler,marisa73@gmail.com,22.0,Turkey,Fashion,1200,-1,2024-02-22,Cash
ORD100914,Autumn Suarez,brandonwagner@hotmail.com,36.0,USA,Groceries,500,1,2025-04-13,Card
ORD100915,Cynthia Anderson,hayesaudrey@lowery.com,28.0,United States,electronics,1200,1,2026-01-31,Card
ORD100916,Sharon Espinoza,xsmith@yahoo.com,62.0,United States,Groceries,1200,1,2024-05-26,Transfer
ORD100917,Jeffrey Kline,vwilson@yahoo.com,30.0,United States,Electronics,500,5,2024-07-07,Card
ORD100918,Douglas Sparks,dianelopez@yahoo.com,64.0,United States,Electronics,499.99,3,2025-11-08,Transfer
ORD100919,Richard Campbell,hwilliams@levy.com,61.0,nigeria,Electronics,1200,5,2025-11-19,Transfer
ORD100920,Trevor Rich,santosryan@mcdonald.biz,60.0,Nigeria,Groceries,499.99,5,2025-10-16,Card
ORD100921,Joshua Hanson,vasquezjoshua@novak.com,44.0,USA,Fashion,500,1,2025-05-11,Cash
ORD100922,Joseph Jordan,cooktracy@yahoo.com,68.0,nigeria,Home,1200,5,2025-01-23,card
ORD100923,Charles Moody,morriskevin@hotmail.com,25.0,Nigeria,Home,500,,2024-07-10,Card
ORD100924,Jason Ashley,luisbailey@gmail.com,36.0,Nigeria,Home,,1,,
ORD100925,Eric Brown,hgarcia@hotmail.com,24.0,Nigeria,Electronics,499.99,4,,Cash
ORD100926,Terry Tran,pblevins@guzman.com,29.0,nigeria,Electronics,1200,3,2025-01-12,Card
ORD100927,Billy Thompson,goodmanjennifer@levy-clark.com,49.0,Nigeria,Groceries,2500,1,2024-09-19,Transfer
ORD100928,Joan White,elizabethstone@harvey.com,57.0,Nigeria,Fashion,"1,500",1,2025-12-01,Transfer
ORD100929,James Garcia,denisehicks@hotmail.com,45.0,United Kingdom,Electronics,"1,500",,2025-12-21,Card
ORD100930,Randall Massey,caincody@yahoo.com,39.0,USA,Electronics,"1,500",3,2024-08-10,
ORD100931,James Watts,alyssa88@sanchez.com,20.0,Nigeria,Fashion,1200,3,2024-07-03,Cash
ORD100932,Nathan Rivas,stanleycolleen@sheppard-flores.com,58.0,United States,Fashion,2500,3,2024-06-20,Card
ORD100933,John Ayala,kaitlinwest@tucker.com,65.0,United Kingdom,Groceries,2500,1,2025-09-01,Transfer
ORD100934,Tyler Watson,robert16@yahoo.com,56.0,Turkey,Groceries,1200,1,2024-10-27,Card
ORD100935,Catherine George,,66.0,Ghana,Home,2500,1,2025-10-19,
ORD100936,William Smith,blewis@gmail.com,34.0,United States,Home,1200,2,2026-01-09,Cash
ORD100937,Patrick Shah,fowlercarl@yahoo.com,62.0,nigeria,Groceries,499.99,3,2024-08-30,card
ORD100938,Alexis Cook,sarahpotter@yahoo.com,63.0,USA,Fashion,"1,500",2,2025-07-27,Cash
ORD100939,Robin Vang,brandonlee@yahoo.com,69.0,United States,Fashion,"1,500",1,,Card
ORD100940,Jennifer Harmon,bchapman@gmail.com,48.0,Turkey,Home,499.99,3,2026-02-02,card
ORD100941,Emily Smith,osmith@hotmail.com,65.0,United Kingdom,Fashion,499.99,1,2024-11-10,Card
ORD100942,Melissa Palmer,sandra17@gmail.com,56.0,United States,Home,1200,2,2024-06-29,card
ORD100943,Samuel Moore,rnielsen@hotmail.com,62.0,United States,Electronics,"1,500",1,2024-03-25,Card
ORD100944,Jennifer Erickson,francisknight@gmail.com,63.0,nigeria,Groceries,,2,2024-09-05,
ORD100945,Amy Flores,kevin22@yahoo.com,53.0,United Kingdom,electronics,500,5,2024-07-14,card
ORD100946,Sandra Owens,youngtammy@dawson.com,29.0,Turkey,Electronics,1200,3,2025-03-18,Transfer
ORD100947,Andrew Lester,gjordan@hotmail.com,67.0,United Kingdom,Groceries,,3,2024-09-11,Card
ORD100948,Chase Hill,kevin47@vincent-mays.com,41.0,Nigeria,Fashion,500,,2025-12-28,Cash
ORD100949,Heather Parker,timothygray@yahoo.com,47.0,United States,Fashion,2500,5,2026-01-31,card
ORD100950,Marisa Gray,ogonzalez@miller.com,66.0,United States,Home,499.99,3,2024-11-17,card
ORD100951,Michael Howard,langkristina@yahoo.com,37.0,Nigeria,electronics,"1,500",2,2024-06-18,Card
ORD100952,Katherine Flores,martinezmonica@gmail.com,51.0,United Kingdom,Groceries,2500,2,2024-03-22,
ORD100953,Eric Bell,phillip56@hotmail.com,60.0,Turkey,Home,500,1,2024-03-28,Transfer
ORD100954,Christopher Moore,johnsondennis@thomas-adkins.net,52.0,United States,Groceries,500,2,2024-07-21,Transfer
ORD100955,Patricia Bradford,kimberlyjohnson@yahoo.com,28.0,Turkey,Electronics,2500,1,2024-06-23,Cash
ORD100956,Phillip Riley,heather79@miller.com,48.0,Ghana,Groceries,499.99,-1,2025-12-11,Cash
ORD100957,Patricia Jones,ryanharris@yahoo.com,46.0,Turkey,Electronics,500,4,2025-11-07,Cash
ORD100958,Troy Bradshaw,nalvarez@day.com,65.0,United States,Fashion,500,1,,card
ORD100959,Angela Davis,pwells@yahoo.com,65.0,Nigeria,electronics,500,,2025-06-20,
ORD100960,Ruth Chapman,xhowe@scott-baldwin.com,58.0,Turkey,Groceries,2500,1,2024-03-28,card
ORD100961,Audrey Heath,kennedymindy@gmail.com,53.0,United States,Electronics,"1,500",,2025-10-13,
ORD100962,Vanessa Johnston,waltonjohn@gmail.com,42.0,United States,Fashion,2500,2,2025-01-25,card
ORD100963,Phillip Torres,kevinrobinson@hotmail.com,64.0,Ghana,Home,500,1,2024-06-16,card
ORD100964,Tyler Winters,jonesnathan@hotmail.com,59.0,USA,Home,,2,2024-11-09,Card
ORD100965,Timothy Delacruz,kristin63@hotmail.com,25.0,Ghana,Fashion,500,3,2025-07-06,Cash
ORD100966,Frederick Lee,ydixon@hotmail.com,61.0,United States,Home,1200,1,,
ORD100967,Melissa Martinez,julie80@fitzgerald.net,64.0,Nigeria,Groceries,,4,2024-12-11,Card
ORD100968,Tonya Parker,abowen@yahoo.com,45.0,Nigeria,Home,,2,2024-05-07,card
ORD100969,Caleb White,elizabethmassey@hotmail.com,49.0,Nigeria,Electronics,1200,2,2025-03-14,Card
ORD100970,Stefanie Thomas,megansmith@smith-smith.net,40.0,nigeria,Groceries,1200,,2025-01-20,Cash
ORD100971,Janice Perez,steven82@gmail.com,69.0,Ghana,electronics,1200,4,2025-07-18,Card
ORD100972,Aimee Noble,christinaburns@yahoo.com,,nigeria,Groceries,500,2,2024-06-05,Transfer
ORD100973,Cynthia Riley,xgutierrez@mcdonald.info,26.0,United States,Electronics,500,,2025-06-23,Transfer
ORD100974,Mandy Le,annasimmons@hotmail.com,25.0,United States,Groceries,500,2,2025-11-26,card
ORD100975,Dawn Yates MD,,,Nigeria,Groceries,2500,5,2025-11-12,card
ORD100976,Kevin Bishop,,18.0,Ghana,Fashion,500,2,2024-03-18,Cash
ORD100977,Molly Smith,harrisjason@valdez.com,62.0,Ghana,Groceries,500,5,2025-09-28,
ORD100978,Craig Banks,madelineperez@lawrence.info,27.0,United Kingdom,Groceries,499.99,3,2025-09-19,card
ORD100979,Lori Williams,hendrixcarolyn@taylor-landry.com,47.0,Ghana,Fashion,1200,2,2024-12-18,card
ORD100980,Robert Rodriguez,roberthess@hotmail.com,39.0,USA,Home,2500,,,Card
ORD100981,Kim Fry,ericsweeney@dominguez-phillips.com,22.0,Nigeria,electronics,"1,500",3,2025-08-15,card
ORD100982,Candace Jordan,hudsonwendy@carpenter-wilson.net,40.0,Nigeria,Groceries,2500,1,2024-05-16,Transfer
ORD100983,Mary Roberts,angel74@hotmail.com,64.0,United States,Groceries,1200,2,2024-05-16,Card
ORD100984,Matthew Davis,erikamoore@mitchell.com,35.0,Turkey,Groceries,"1,500",1,2026-01-27,Transfer
ORD100985,Nathaniel Turner,crystalhernandez@silva-cantrell.net,60.0,Nigeria,Fashion,1200,3,2025-01-21,Transfer
ORD100986,Veronica Craig,howard72@dickerson-valenzuela.org,55.0,United States,Electronics,"1,500",4,2024-08-26,Transfer
ORD100987,Kimberly Perez,,57.0,nigeria,Fashion,1200,-1,2025-08-30,Transfer
ORD100988,Kimberly Garza,leejames@walker.com,32.0,Turkey,Electronics,1200,4,2025-02-08,Cash
ORD100989,Caleb Black,washingtonkatherine@gmail.com,65.0,USA,Groceries,1200,3,2024-09-20,Transfer
ORD100990,Timothy West,ffry@yahoo.com,55.0,United States,Groceries,500,-1,2024-07-19,Card
ORD100991,Melissa Morgan,martinjoseph@hill-burns.com,51.0,United States,Home,,-1,2025-04-26,Cash
ORD100992,Eric Lyons,pattonregina@hotmail.com,65.0,Nigeria,electronics,"1,500",1,2025-09-01,Card
ORD100993,Kevin Cross,,47.0,Nigeria,Electronics,1200,,2025-01-15,Card
ORD100994,Heidi Orozco,farleydavid@may-wood.com,69.0,nigeria,Home,2500,2,2025-09-22,
ORD100995,Sydney Harris,,49.0,United Kingdom,electronics,2500,4,,Transfer
ORD100996,Carrie Anderson,thomas24@yahoo.com,60.0,Turkey,electronics,1200,3,2024-09-20,Transfer
ORD100997,James Sharp,fischerjames@williams-hawkins.com,52.0,Nigeria,Electronics,499.99,3,2025-06-13,card
ORD100998,Amy Jones,hrodgers@hotmail.com,49.0,Ghana,Fashion,2500,1,2024-09-16,
ORD100999,Jennifer Herrera,,55.0,Nigeria,Fashion,500,3,2025-04-13,
ORD101000,Caroline Nichols,fbeltran@martin.com,40.0,United States,Electronics,2500,2,2024-10-11,Card
ORD101001,Ebony Bryant,blopez@reyes-rodriguez.com,40.0,Nigeria,Groceries,499.99,5,2025-08-15,Card
ORD101002,Steven Sparks,gturner@gmail.com,50.0,Ghana,Groceries,499.99,1,2024-07-08,Transfer
ORD101003,April Gonzalez,rsmith@hotmail.com,24.0,United Kingdom,Fashion,2500,5,2025-01-31,card
ORD101004,Eric Payne,justincox@hotmail.com,33.0,USA,Groceries,1200,2,,Card
ORD101005,Ryan Mcclure,ayalakaren@gmail.com,26.0,nigeria,Home,500,5,2024-03-16,Cash
ORD101006,Michele Robinson,susanmartinez@hotmail.com,37.0,United Kingdom,Electronics,"1,500",5,2025-09-06,card
ORD101007,Jeffrey Evans,michaelcooper@gonzales.com,50.0,Nigeria,Fashion,1200,3,2024-04-17,card
ORD101008,Ryan Johnson,oramirez@johnson.com,60.0,Turkey,Groceries,499.99,5,2025-03-20,Card
ORD101009,Miguel Esparza,dmiller@george.com,32.0,United States,electronics,500,4,2024-08-20,Transfer
ORD101010,Patrick Hicks,keith22@hotmail.com,21.0,Ghana,Groceries,500,2,2024-10-25,Cash
ORD101011,Dr. Karina Ruiz,melinda72@gmail.com,23.0,USA,Fashion,"1,500",2,2024-09-07,Card
ORD101012,Sherry Reyes,bsimpson@yahoo.com,,Ghana,Home,"1,500",2,2025-09-05,Cash
ORD101013,Henry Banks,carriewhite@perez.biz,18.0,nigeria,Home,2500,,2026-01-18,Card
ORD101014,Danielle Short,cwells@gmail.com,34.0,nigeria,Electronics,499.99,1,2025-08-01,Cash
ORD101015,Matthew Holloway,hrivera@hotmail.com,36.0,Ghana,Electronics,,5,2024-07-06,Transfer
ORD101016,Brandon Guerra,holmesmark@walls.com,50.0,United States,Fashion,500,2,2025-11-18,Card
ORD101017,James Boone,chernandez@nelson.biz,,United Kingdom,Fashion,500,4,2024-06-01,Card
ORD101018,Natalie Gonzalez,ecollins@blankenship.biz,54.0,Ghana,Fashion,1200,1,,Card
ORD101019,Randall Coleman,vcox@moore-clark.com,58.0,Ghana,Fashion,,4,2025-09-26,card
ORD101020,Sheryl Taylor,jonathanjones@hotmail.com,19.0,Turkey,Fashion,500,5,2025-11-04,Transfer
ORD101021,Kimberly Simpson,qmartin@yahoo.com,28.0,United Kingdom,Home,499.99,5,2025-10-26,
ORD101022,Elizabeth Berry,robertmitchell@gmail.com,26.0,Turkey,Home,500,3,2025-09-29,card
ORD101023,Mike Pena,michael28@gmail.com,20.0,Ghana,Groceries,500,5,2025-10-19,Cash
ORD101024,Jacqueline Whitney,,69.0,Nigeria,Electronics,2500,3,,Transfer
ORD101025,Lisa Young,imelton@davis.com,25.0,United States,Home,499.99,1,2024-02-19,Cash
ORD101026,Julia Massey,virginiarobinson@johnson.org,49.0,USA,Fashion,1200,1,2024-09-08,Cash
ORD101027,Kevin Rowe,jason60@nguyen.com,54.0,United States,Groceries,500,4,2024-05-14,
ORD101028,Melissa Savage,mashley@moran-pugh.com,53.0,United Kingdom,Groceries,1200,3,2026-01-03,Transfer
